id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21382853,Sweet Room near City Center/OHSU,94264121,Laura,,Collins View,45.458731774784646,-122.68175199763763,Private room,38,2,12,2018-02-06,3.43,2,25
21383411,Sellwood Mid-Century,26746495,Dean Middleton &,,Sellwood-Moreland Improvement League,45.46806998524418,-122.64385778948494,Entire home/apt,175,4,3,2018-01-24,1.23,1,269
21383940,Vaughn Street Loft,154122181,Patrick,,Northwest District,45.536965564707195,-122.70426109915289,Entire home/apt,150,2,1,2017-11-26,0.40,2,60
21384516,Kerns bungalow,15898917,Kathy,,Kerns,45.52562278466598,-122.6375475863423,Entire home/apt,100,3,1,2017-12-30,,1,0
21395812,Charming Mississippi Cottage! Walk Score 95!,108895849,Mel,,Boise,45.54918595266523,-122.67586283144318,Entire home/apt,99,2,11,2018-02-01,3.67,1,64
21397386,Central Heart of SE Portland,41330283,Ian,,Hosford-Abernethy,45.51201041114662,-122.638787906982,Entire home/apt,150,2,1,2017-10-25,0.27,1,0
21408183,"Vintage NE Portland Craftsman, Private Room West",154633797,Justin And JT,,Eliot,45.5413385333876,-122.65959922743109,Private room,49,1,10,2018-02-04,2.91,3,71
21408818,NW 23rd ave & Everett,144105168,Allison,,Northwest District,45.524031620207275,-122.69813461064737,Private room,80,1,14,2018-01-29,4.67,1,136
21408838,Vintage 1912 Craftsman - 99% Bike Score!,154633797,Justin And JT,,Eliot,45.53938775863332,-122.66003698785282,Entire home/apt,99,1,6,2017-12-18,2.40,3,0
21415162,Large SE Portland Apartment,4497071,Veronica,,Woodstock,45.48395949310996,-122.61506113523933,Entire home/apt,140,1,0,,,2,19
21422556,Portland International Guesthouse - Room 1,2915808,Stephen,,Northwest District,45.526648622754145,-122.69515382382102,Private room,85,1,5,2018-01-11,1.83,7,306
21422993,"Inner NE, historic 1 BR apt with private entrance",5393796,Carrie,,King,45.55491974882145,-122.65986296936786,Entire home/apt,80,2,1,2017-11-25,0.39,1,0
21425869,"Upscale Pearl Condo, great location, view, fun!",10218720,Ann,,Pearl,45.53269275491511,-122.68035810820116,Entire home/apt,160,7,0,,,1,136
21430359,"Truly Local Experience, Steps from Restaurant Row!",3519216,Daniel,,Kerns,45.52203903582467,-122.63649843491953,Entire home/apt,109,1,24,2018-01-28,6.61,1,108
21432962,D&D Garden Guesthouse,4908967,David,,Overlook,45.55761139014267,-122.68443312293034,Entire home/apt,95,1,1,2017-11-25,0.39,1,78
