id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license
4149317,Cozy single room near Reed College,19474333,Mary,Eastmoreland,45.47478043853393,-122.62787211514157,Private room,85,1,0,,,2,365,
4130180,Private 1BR/BA in Eastmoreland/Reed,4706427,Daniel And Katie,Eastmoreland,45.4787041953046,-122.63353313850958,Entire home/apt,75,1,13,2015-02-23,2.8,1,338,
5278394,Apt in Classic Eastmoreland Tudor,13309626,Patricia,Eastmoreland,45.47099203376522,-122.62983451194194,Entire home/apt,85,1,1,2015-02-17,1,1,343,
2368159,"Beautiful, Vintage Master Suite",2121060,Janet,Eastmoreland,45.470776506180265,-122.63716983973515,Private room,70,1,20,2015-02-17,1.9,1,344,
522334,A sunny separate studio w/skylights,19234,Scott,Eastmoreland,45.471262173375166,-122.63911246048765,Entire home/apt,85,2,137,2015-02-22,4.3,2,266,
77522,Quiet Comfy Suite Near Reed College,345461,Michael,Eastmoreland,45.46992466746874,-122.63217674127986,Private room,55,2,24,2014-11-12,0.6,1,327,
3667628,Beautiful Home in Classic Portland,18602473,Brent,Eastmoreland,45.46977086999037,-122.62390005814761,Entire home/apt,195,3,0,,,1,196,
4729776,Cozy Above the Garage Apartment,15575432,Cindy,Eastmoreland,45.47139307469312,-122.62582554239768,Private room,70,1,20,2015-02-26,9.5,1,287,
5092861,The Cabin in Eastmoreland,7057596,Jennifer,Eastmoreland,45.47122031953654,-122.62570515269039,Entire home/apt,120,1,1,2015-02-17,1,1,298,
2818370,Room available in charming SE Pdx,10716640,Celeste,Eastmoreland,45.47249439617721,-122.62292531726884,Private room,90,1,2,2014-09-28,0.3,2,261,
1880649,Cozy/Modern Casita,9319397,Nicol,Eastmoreland,45.466610106509414,-122.62489798378532,Entire home/apt,115,1,59,2015-01-31,3.8,1,337,
4226472,Crash here! Comfortable & Welcoming,21743297,Lisa,Maplewood,45.47041614277262,-122.73320907159525,Private room,69,1,3,2015-02-10,0.6,1,365,
1083474,Cozy Natural Oasis in SW Portland,5957132,Anya,Maplewood,45.47099069673509,-122.73200589416,Entire home/apt,95,3,21,2014-08-15,1.0,1,365,
5334125,SW Portland (Multnomah Village) rm1,16130400,Steven,Multnomah,45.469189207294214,-122.70385176669276,Private room,45,1,0,,,1,342,
885006,Cozy Room in Multnomah Village ,4688334,Gina,Multnomah,45.46349780300786,-122.7093646199165,Private room,41,1,37,2015-02-18,1.5,2,363,14-222421
4340119,Tranquil Modern in SW Portand,14718745,Amerinda,Multnomah,45.472465639636326,-122.70801159738848,Private room,69,2,3,2015-02-15,0.8,1,360,
1164089,"""The sun room"" - Multnomah Village",5209378,Nancy,Multnomah,45.46804853808098,-122.71374730550687,Private room,60,1,27,2015-02-17,1.3,1,365,
357732,"Cheerful, musical, eclectic home ",1810476,Susan,Multnomah,45.46603947322078,-122.71599316831667,Private room,50,2,5,2015-01-30,0.1,2,213,
637011,"Eclectic, cheerful, musical home",1810476,Susan,Multnomah,45.46553871386771,-122.71443478978071,Private room,50,1,4,2014-09-30,0.1,2,359,
1467572,Family Friendly with a View,7861096,Alex And Hanisi,Multnomah,45.47214756608899,-122.71016472404014,Entire home/apt,225,1,14,2015-01-02,0.8,1,235,
1305573,Cozy apartment - Garden fairy home,5576703,Linda,Multnomah,45.46411659087842,-122.70817493192835,Shared room,25,1,54,2015-02-20,2.7,1,357,
4440990,Multnomah Village Studio,23051392,Nick,Multnomah,45.46566166430245,-122.71137668392302,Entire home/apt,80,2,3,2015-02-17,1.5,1,326,
4085176,Condo in the Village,21189128,Charissa,Multnomah,45.46680272213609,-122.71137122441048,Entire home/apt,195,2,4,2015-02-17,0.8,1,333,
386687,The Heart of Multnomah Village,532509,Maria & Kenyon,Multnomah,45.470128376570685,-122.7140865931903,Entire home/apt,125,2,66,2015-02-23,1.9,1,328,
5391275,Portland Burlingame,27946346,Michelle,Markham,45.46299368310191,-122.69227427769742,Private room,65,1,0,,,1,365,
4719745, Contemporary private room and bath,24380966,Deborah,Multnomah,45.463489061209984,-122.71528053704006,Private room,60,1,0,,,1,365,14-230120-000-00-HO
3091581,English B&B in Multnomah Village,11312153,"Kate, Michael, Patrick, Jane And Natalie",Multnomah,45.46357022640694,-122.71364413431306,Private room,67,2,9,2014-08-27,1.0,1,365,
4941241,Garden Oasis in SW Portland,2894690,Mary Anne,Multnomah,45.4753066179539,-122.71457090642782,Private room,75,1,0,,,1,327,
5048091,The Fox Lair (cottage),12323718,Beth,Multnomah,45.46056829446307,-122.72130526657759,Private room,90,2,1,2015-02-23,1,1,353,
2600056,D-LUX Apartment in The Village,8873411,Peggy,Multnomah,45.46290215014084,-122.72471109694146,Private room,125,1,2,2014-08-22,0.2,1,354,
2325990,Quiet & Sunny Modern Cottage,6264516,Laura,Multnomah,45.46599981458669,-122.72503303464485,Entire home/apt,65,1,0,,,1,358,
3410708,Tilikum 2,12828580,Lisa,Multnomah,45.47596746181821,-122.71641506352971,Private room,85,2,12,2014-08-31,1.5,2,177,
1677299,Fabulous Urban Garden Apartment,5283609,Ivy,Multnomah,45.45402631399238,-122.72023476493148,Entire home/apt,125,2,9,2015-02-16,0.8,1,356,
4509216,Cozy Bungalo in Multnomah Village ,4688334,Gina,Multnomah,45.46168724347032,-122.70822933236298,Entire home/apt,85,7,0,,,2,103,14-222421
263497,Private room gorgeous 1920s home,1382788,Hudson,Markham,45.46012965101617,-122.69874967534291,Private room,100,2,0,,,1,357,
4036105,1925 Portland bungalow ,11491932,Aaron,Brentwood-Darlington,45.471110670941115,-122.61027338994619,Private room,65,1,0,,,1,365,
815170,Ivy House Urban Refuge Attic Suite,4282229,Kelley,Brentwood-Darlington,45.469397404327225,-122.61460444288294,Private room,80,1,2,2015-02-16,2,2,360,
4424580,Cozy room in SE Portland,22759425,Sarah,Brentwood-Darlington,45.46818420840535,-122.61121376691656,Private room,50,1,0,,,1,365,
4312915,Forest in Portlandia,20714413,Sonja,Brentwood-Darlington,45.46612460884654,-122.60788903671957,Private room,35,2,1,2014-12-29,0.5,1,351,
4532696,Beautiful studio in park setting,23500371,Nancyc,Arnold Creek,45.43865953438319,-122.70198435188675,Private room,118,1,0,,,2,365,
1107525,Ivy House Green Room,4282229,Kelley,Brentwood-Darlington,45.46923793891827,-122.61412083759288,Private room,55,1,2,2015-02-16,1.7,2,361,
1323488,Deluxe Apartment Studio & Hot Tub,6379380,Julio,Brentwood-Darlington,45.46802356273571,-122.60163814524857,Entire home/apt,89,2,45,2015-02-02,2.2,2,345,
4352079,Burlingame Beauty,7158661,Zdenek,South Burlingame,45.467069708321446,-122.68914953815145,Entire home/apt,150,2,4,2015-02-23,1.1,1,65,
3972266,Hume is Where Your Heart is.,20589617,Leah,South Burlingame,45.46606642887233,-122.68466800812622,Entire home/apt,89,2,5,2015-02-17,1.1,1,351,
4532545,Beautiful studio in private area,23500371,Nancyc,Arnold Creek,45.43872639861669,-122.70332976901338,Private room,118,1,0,,,2,365,
600976,✼ 2 Bed/Private Bath Charming SW ✼,2974150,Shannon,South Burlingame,45.465138921394136,-122.68618700629929,Private room,65,2,16,2015-02-04,0.5,3,353,
3416278,✺ Garden Cottage Central SW Home ✺,2974150,Shannon,South Burlingame,45.468928212884386,-122.68357732806516,Private room,65,2,13,2014-11-10,1.9,3,329,
921586,Mid-Century House in SW Portland,4955213,Erin,South Burlingame,45.466451745972456,-122.68437880507359,Entire home/apt,125,7,1,2013-04-01,0.0,1,152,
4000294,Private Room near Multnomah Village,4177301,Lydeah,South Burlingame,45.469574466196605,-122.68723951368017,Private room,55,1,4,2014-11-21,0.7,1,365,
2153944,Lower Bunk/Lewis&Clark Bunkhouse,828435,Butternut Condos,Sullivan's Gulch,45.53462595314325,-122.64747029341454,Shared room,25,3,10,2015-01-13,0.9,24,365,
5267715,Portland Farmhouse with Character,2011503,Josh,Ardenwald-Johnson Creek,45.46150591817494,-122.6282834733907,Entire home/apt,199,4,0,,,1,9,
2838013,Charming Getaway in SE Portland,14518171,Jennifer,Ardenwald-Johnson Creek,45.46240488930182,-122.62761163679731,Entire home/apt,194,3,4,2014-12-01,0.6,2,147,
4441363,Bedroom in SW near I5 and Capitol,23053498,Aric,Ashcreek,45.460575486974655,-122.72960068355978,Private room,50,1,0,,,1,365,
789798,"Private lower level, near downtown",4161754,Rhonda And Doug,Ashcreek,45.45568296597305,-122.73826801172594,Private room,80,2,25,2014-10-21,1.2,1,365,
4457856,Cozy Daylight Basement Apartment,5268487,Ben And Kathleen,Ashcreek,45.463556902790614,-122.73828200450785,Entire home/apt,60,1,7,2015-02-23,2.1,1,349,
3105859,Radcliff St. House,15790547,Dennis,Ashcreek,45.445774747354605,-122.73733079623726,Entire home/apt,250,1,12,2015-01-02,1.4,1,93,
399890,South West Pdx Farmhouse Cottage ,1996078,Sally K.,Marshall Park,45.45703987707172,-122.69185292328065,Entire home/apt,175,3,23,2014-12-07,1.1,3,345,
1193068,South West Portland Rosie Room,1996078,Sally K.,Marshall Park,45.45719715817555,-122.68987830026953,Private room,85,3,2,2014-02-24,0.1,3,345,
1243615,Captain's Bed at SW PDX Cottage ,1996078,Sally K.,Marshall Park,45.458468843354915,-122.69122427322343,Private room,85,3,0,,,3,345,
4076869,"3700 sq ft, 1/2 acre of luxury",4107476,Philip,Marshall Park,45.45154038378228,-122.70160982632129,Entire home/apt,499,2,3,2015-02-16,0.7,1,240,
2950282,Studio with Kitchenette and bath,10873863,Roger,West Portland Park,45.448873265147704,-122.72160945843218,Entire home/apt,65,2,40,2015-01-24,4.1,1,347,
3677517,SW Stay in City & Near Nature,18679871,Michael,West Portland Park,45.44647587041534,-122.71822831342381,Private room,49,1,60,2015-02-28,8.4,2,346,14-231874-000-00-HO
3752703,SW Family Stay Near City & Nature,18679871,Michael,West Portland Park,45.44762280921613,-122.71889015732934,Entire home/apt,129,2,2,2015-02-17,0.6,2,170,14-231874-000-00-HO
1789840,Beautiful apartment in SW home,9391700,Ben,Collins View,45.45651264943792,-122.68477901977467,Entire home/apt,88,3,12,2015-02-18,1.1,2,228,
2360923,Bright Wooded Apartment SW Portland,3521268,Constance,Collins View,45.455455242995,-122.68624402997523,Entire home/apt,95,2,6,2014-12-27,0.5,1,212,
987350,Loft in the trees,5417785,Aj,Collins View,45.46230809017809,-122.68265551918442,Entire home/apt,60,3,1,2014-07-29,0.1,1,329,
3386604,Beautiful SW Portland Home,9391700,Ben,Collins View,45.45825914311904,-122.68553010436953,Entire home/apt,99,14,1,2014-08-28,0.2,2,268,
4202516,Secluded home near Lewis & Clark,21802898,Eli,Collins View,45.45280585130054,-122.67591624421223,Private room,90,2,3,2015-02-14,0.7,1,355,
2172831,Private Room and Full Bath,11054549,Linnea,Crestwood,45.453668494914204,-122.72716257520824,Private room,55,1,8,2014-09-18,1.0,1,357,
1785677,Comfort and Luxury in Southwest!,6441073,Scott,Arnold Creek,45.43648293293623,-122.71220512679595,Private room,89,1,0,,,1,365,
2039154,Private Garden Studio with Hot Tub,63977,Debi,Far Southwest,45.43819069716873,-122.73990696962109,Entire home/apt,117,2,19,2015-02-18,2.1,1,306,
5041994,Stunning Irvington Oasis,2430712,Amber,Alameda/Irvington,45.546916746943076,-122.64307033954219,Private room,65,4,1,2015-02-08,1,1,20,
1260528,Funky Pad Suite - Parkside Portland,6865209,Paul,Grant Park,45.542930919633115,-122.62439989340766,Entire home/apt,95,1,218,2015-02-23,11.1,1,161,
708891,"Sopisticated, Stylish, Comfortable",3646941,Tim,Sullivan's Gulch,45.532748241150514,-122.64643960547924,Shared room,35,1,41,2015-02-17,1.4,2,344,
4000140,Private studio.  Lloyd Center,20738963,Jodi,Sullivan's Gulch,45.53451829617312,-122.64722974421024,Entire home/apt,50,2,12,2015-02-28,2.1,1,60,
5133025,Sopisticated; Stylish; Comfortable,3646941,Tim,Sullivan's Gulch,45.53150155906274,-122.64623546515175,Shared room,45,1,0,,,2,13,
2241274,Grant Park 3BR Bungalow ,11446106,Logan,Sullivan's Gulch,45.53465117702714,-122.63674341595882,Entire home/apt,280,2,2,2014-08-24,0.3,1,232,
4093706,Single Bed: Lewis & Clark Bunkhouse,828435,Butternut Condos,Sullivan's Gulch,45.53420487164758,-122.64801730765396,Shared room,20,3,7,2015-01-12,1.4,24,349,
4918034,Private suites near it all (2 of 5),3029738,Phil,Sullivan's Gulch,45.53327975880302,-122.64786231653146,Private room,75,1,4,2015-02-17,4,4,342,
4209765,Sunny room near Convention Center,1770933,Anastasia,Sullivan's Gulch,45.53423703138804,-122.64126066028327,Private room,39,1,15,2015-02-17,3.2,1,340,
689130,Exquisite private room w/sauna,3519465,Brad & Carolina,Sullivan's Gulch,45.53483821939014,-122.64900021081237,Private room,80,1,30,2014-10-18,1.0,2,365,
5133946,Private suites near it all (3 of 5),3029738,Phil,Sullivan's Gulch,45.533866337340015,-122.64775700369785,Private room,75,1,1,2015-02-13,1,4,351,
2910295,Sullivan's Gulch New 1 BR apartment,14867883,Ann,Sullivan's Gulch,45.533834911499476,-122.6475915017706,Entire home/apt,90,1,29,2015-01-12,3.1,1,342,14-214836-000-00-HO
1832241,The Lewis & Clark Bunkhouse,828435,Butternut Condos,Sullivan's Gulch,45.5340105305486,-122.64729243971514,Shared room,75,2,8,2014-07-03,0.6,24,365,
3678338,Portland's best kept secret...,1795731,Matt,Sullivan's Gulch,45.53225256919602,-122.63946491079328,Entire home/apt,90,2,15,2015-02-22,2.1,1,356,
3635579,Spacious Room & Private Bath,274455,Eugenia,Sullivan's Gulch,45.53277483588532,-122.64843402190499,Private room,75,2,26,2015-02-25,3.5,1,300,14-224953
1703856,MultnomahFalls@WalkingLibertyHouse,828435,Butternut Condos,Sullivan's Gulch,45.534390344468086,-122.64714127696219,Private room,45,2,2,2014-08-31,0.1,24,351,
641018,Spacious Irvington Retreat,3201541,Ann,Sullivan's Gulch,45.5345189235159,-122.64839755627831,Entire home/apt,80,3,105,2015-01-27,3.8,1,20,
4629734,"Super Cute, Super Central, 1 BR ",3292538,Lara,Sullivan's Gulch,45.53413654940318,-122.63750020226934,Entire home/apt,145,2,0,,,1,337,
5134256,Private suites near it all (4 of 5),3029738,Phil,Sullivan's Gulch,45.533021528474265,-122.64671708708758,Private room,60,1,2,2015-02-19,2,4,344,
5076059,"Quiet, comfort & convenience in PDX",26116412,Jonathan And Michelle,Sullivan's Gulch,45.53307041740828,-122.63782857100455,Entire home/apt,85,2,0,,,1,55,
4917894,Private suites near it all (1 of 5),3029738,Phil,Sullivan's Gulch,45.53126734358765,-122.64592561230965,Private room,75,1,11,2015-02-19,7.9,4,323,
3704133,Portland's Ladd's Addition #3 Room,8736958,Jim & Sue,Downtown,45.50627742068013,-122.67586557812794,Private room,110,2,2,2014-08-05,0.3,3,365,
3903307,Beautiful Waterfront Location! MU2,4962900,Jordan,Downtown,45.50993104146878,-122.67371546369968,Entire home/apt,99,2,2,2014-12-23,0.4,11,356,
4395279,Downtown Waterfront Location! MU3,4962900,Jordan,Downtown,45.507617443087085,-122.6747410713062,Entire home/apt,109,2,4,2015-02-14,2.1,11,348,
5197977,Opening View Apartment With SlowJam,18075716,Anh,Downtown,45.51088656218099,-122.67789606036416,Entire home/apt,139,1,0,,,2,350,
4869627,Grand Downtown Portland Experience,25049223,Ryan,Downtown,45.50841124389454,-122.67403307084372,Private room,49,1,9,2015-02-18,5.1,2,248,
2653760,SW Downtown Apt near MAX ,1556010,Adams,Downtown,45.51098071520314,-122.6756452261068,Entire home/apt,120,1,50,2015-02-13,4.6,6,264,
1086150,Downtown Portland at its Best! MU2,4962900,Jordan,Downtown,45.50896696923575,-122.6753685315664,Entire home/apt,99,2,10,2015-02-22,0.6,11,365,
3840542,Beautiful Downtown Waterfront! MU2,4962900,Jordan,Downtown,45.50848036495503,-122.67567437773496,Entire home/apt,99,2,2,2015-01-15,0.4,11,356,
1769547,Downtown#Streetcar1block2Rail&Parks,9296646,Naomi,Downtown,45.51218738652038,-122.67568051669633,Entire home/apt,50,1,50,2015-02-05,3.0,2,362,
4699024,The Best Downtown Waterfront Room!,2531640,Lucy & Angel,Downtown,45.50663836073846,-122.67362480640138,Private room,74,2,3,2015-01-28,1.2,2,115,
4944075,Downtown METRO Portland MICRO Room,25049223,Ryan,Downtown,45.50784205390862,-122.67413492740421,Private room,33,1,5,2015-02-20,2.7,2,332,
4395013,Amazing Waterfront Location! MU3,4962900,Jordan,Downtown,45.507583264856876,-122.67441617665031,Entire home/apt,109,2,4,2015-01-30,1.4,11,345,
3675057,Downtown near the Waterfront! MU2,4962900,Jordan,Downtown,45.510141325461746,-122.67333341756819,Entire home/apt,99,2,9,2015-02-21,1.3,11,349,
508140,Downtown Studio on Streetcar Line,2504368,Forrest,Downtown,45.51770293514913,-122.68568652044586,Entire home/apt,85,2,119,2015-02-01,3.6,1,311,
4536608,"Historic Hafner Haus, private room ",8207605,Sharon,Downtown,45.51677810295068,-122.68783027301794,Private room,111,1,0,,,5,60,
4811674,Stay in Historic Portland Church,8207605,Sharon,Downtown,45.51499450105584,-122.68667840127637,Entire home/apt,129,1,0,,,5,58,
5249579,Spacious Studio + Incredible Views,7712064,Alison,Downtown,45.51126054315321,-122.68383910961253,Entire home/apt,115,2,2,2015-02-22,2,2,49,
1737074,Rose City Restoration,9148096,Patti,Downtown,45.52084629199574,-122.67989959147776,Private room,150,3,28,2014-10-13,1.7,1,153,
2156216,Historic PDX Charm in heart of DT!,10997325,B,Downtown,45.51736737771654,-122.68258310816391,Entire home/apt,95,2,13,2015-02-06,1.3,1,43,
1312057,Zen Modern In The Heart Of The City,882285,Ashley,Downtown,45.51537213790636,-122.6841226983013,Entire home/apt,170,3,18,2014-12-08,1.0,1,180,
2715987,Best Location! Downtown Loft ,1223851,Angela,Downtown,45.51601869344364,-122.68420278414479,Entire home/apt,95,1,59,2015-02-21,5.5,3,228,
894925,"""Pearl Dreams"" 2 BR, Views & Spa!",4765534,Emily & Justin,Downtown,45.52272520516379,-122.6845188738001,Entire home/apt,300,3,20,2015-01-30,0.8,3,239,
4278625,This apartment has a great view,22049360,Maggie,Downtown,45.50749543084299,-122.68088662827537,Entire home/apt,75,1,0,,,1,120,
5116700,Gorgeous Downtown Room w/ Balcony,26439217,Teri,Downtown,45.50805542208129,-122.67858650338893,Private room,125,1,0,,,1,180,
737564,Your Portland Pied-a-Tere.,1623011,Robert,Downtown,45.52181437854851,-122.68355093256243,Entire home/apt,190,2,33,2015-02-16,1.2,1,358,
5338433,Entire 2 Bed Apt Downtown/Pearl,6604696,Fo,Downtown,45.52251088217622,-122.67864552300948,Entire home/apt,171,1,1,2015-02-24,1,3,351,
4624844,You have hit the pdx airbnb jackpot,8207605,Sharon,Downtown,45.51444768729355,-122.68798379786969,Private room,69,1,4,2014-12-19,1.3,5,57,
4680103,Living Room Apt. Downtown Portland,24202764,Kaz,Downtown,45.51591887040724,-122.68793507592845,Shared room,52,1,11,2015-02-16,3.8,1,89,
4821797,Portland Downtown Studio ,24829584,Shinya,Downtown,45.514485698337886,-122.68597212267454,Private room,70,1,1,2014-12-30,0.5,1,51,
1092552,Goose Hollow Studio,6002476,Dave,Downtown,45.51599302266828,-122.6872131773843,Entire home/apt,119,2,125,2015-02-28,5.7,1,302,ASTR# 14-226072-000-00-HO
3489761,Cute Downtown Apartment,918850,Nancy,Downtown,45.5143724664168,-122.6881103877953,Entire home/apt,140,3,20,2015-01-03,2.6,3,287,
2038802,"2 story, 2 bath Downtown Condo",2687437,Diana,Downtown,45.514764422117146,-122.68633963168588,Entire home/apt,153,3,27,2015-02-22,2.0,1,185,
1856414,Comfortable Hip Downtown Loft,5907304,Sari,Downtown,45.516292392227015,-122.68692512435378,Entire home/apt,135,3,19,2015-02-13,1.3,1,242,
4924759,Fantastic Downtown Location! EX2,4962900,Jordan,Downtown,45.51364324076718,-122.6785799511073,Entire home/apt,99,2,1,2015-02-18,1,11,359,
4957648,Beautiful downtown Studio,4527268,Jim & Liz,Downtown,45.51520267632506,-122.68435719157935,Entire home/apt,139,3,1,2015-01-23,0.8,1,315,
